timestamp, linaccelx, linaccely, linaccelz, gyrox, gryoy, gyroz, magnx, magny, magnz, roll, pitch, yaw, tempbno, tempbmp, pressure
660892074, -0.14000000059604645, 0.029999999329447746, 0.12999999523162842, -11.875, 18.25, -37.375, -0.07744898647069931, -0.029452430084347725, -0.8977537155151367, 30.875, 2.9375, 5.0, 25, 23.9183527149516, 100557.67383229079
660908464, -0.8799999952316284, -0.05000000074505806, 0.6700000166893005, -11.875, 18.25, -37.375, -0.07635815441608429, 0.12544554471969604, -0.9272061586380005, 31.375, 2.9375, 5.0625, 25, 23.9183527149516, 100557.67383229079
660945709, -1.3200000524520874, -0.4099999964237213, 1.059999942779541, -10.5625, 18.375, -36.6875, -0.09162978827953339, 0.0970839411020279, -1.0624691247940063, 33.6875, 2.8125, 5.125, 25, 23.9183527149516, 100557.67383229079
660960574, -1.2999999523162842, -0.5299999713897705, 0.9800000190734863, -10.5625, 18.375, -36.6875, -0.05672319978475571, 0.055632367730140686, -1.053742527961731, 34.25, 2.8125, 5.125, 25, 23.9183527149516, 100557.67383229079
660997072, -1.0299999713897705, -0.8500000238418579, -0.03999999910593033, -12.75, 17.875, -36.25, 0.32070425152778625, 0.11453723162412643, -0.9162978529930115, 36.625, 2.875, 4.6875, 25, 23.923432642860476, 100557.21725640853
661007364, -1.090000033378601, -0.6600000262260437, -0.4099999964237213, -12.75, 17.875, -36.25, 0.46360307931900024, 0.18325957655906677, -0.879209578037262, 37.125, 2.8125, 4.4375, 25, 23.923432642860476, 100557.21725640853
661043874, -1.3700000047683716, -0.20000000298023224, -0.7300000190734863, -14.1875, 17.875, -36.25, 0.8355763554573059, 0.3381575345993042, -0.8661196231842041, 39.3125, 2.25, 2.6875, 25, 23.923432642860476, 100557.21725640853
661059542, -1.6100000143051147, 0.4300000071525574, -0.949999988079071, -14.1875, 17.875, -36.25, 0.8595746755599976, 0.318522572517395, -0.879209578037262, 39.75, 2.125, 2.1875, 25, 23.923432642860476, 100557.21725640853
661096044, -1.659999966621399, 1.2100000381469727, -0.7300000190734863, -14.5625, 16.5, -37.0, 0.5792311429977417, 0.08508480340242386, -0.8344855308532715, 41.9375, 1.75, 0.5, 25, 23.923432642860476, 100557.21725640853
661110902, -1.590000033378601, 1.350000023841858, -0.4300000071525574, -14.5625, 16.5, -37.0, 0.4516039490699768, 0.022907447069883347, -0.8050330877304077, 42.375, 1.75, 0.25, 25, 23.923432642860476, 100557.21725640853
661147539, -1.1799999475479126, 0.9300000071525574, -0.18000000715255737, -13.875, 14.0, -37.0, 0.0021816615480929613, -0.08617562800645828, -0.7384924292564392, 44.1875, 1.875, -0.0625, 25, 23.927794556578792, 100556.75882197935
661157876, -1.100000023841858, 0.8199999928474426, -0.009999999776482582, -13.875, 14.0, -37.0, -0.08617562800645828, -0.09599310904741287, -0.7374016046524048, 44.625, 1.9375, -0.0625, 25, 23.927794556578792, 100556.75882197935
661194376, -0.7599999904632568, 0.4000000059604645, 0.12999999523162842, -12.375, 12.5, -37.0, -0.1898045539855957, -0.023998277261853218, -0.7024950385093689, 46.25, 2.0625, 0.25, 25, 23.927794556578792, 100556.75882197935
661210056, -0.6700000166893005, 0.14000000059604645, -0.10000000149011612, -12.375, 12.5, -37.0, -0.13962633907794952, 0.054541539400815964, -0.6719517707824707, 46.625, 2.0625, 0.3125, 25, 23.927794556578792, 100556.75882197935
661246610, -1.3700000047683716, 0.4099999964237213, -0.6100000143051147, -14.5625, 11.6875, -36.375, 0.24870941042900085, 0.35015666484832764, -0.6424993276596069, 48.125, 1.4375, 0.0625, 25, 23.927794556578792, 100556.75882197935
661261456, -1.4700000286102295, 0.6200000047683716, -0.5199999809265137, -14.5625, 11.6875, -36.375, 0.3141592741012573, 0.32615840435028076, -0.6708609461784363, 48.5, 1.25, -0.0625, 25, 23.927794556578792, 100556.75882197935
661298005, -1.1699999570846558, 1.659999966621399, -0.20000000298023224, -15.5, 11.5625, -37.0625, -0.039269909262657166, 0.06872233748435974, -0.6283185482025146, 50.1875, 0.875, -0.4375, 25, 23.931725661487746, 100556.15660809573
661308233, -1.0700000524520874, 1.4900000095367432, -0.33000001311302185, -15.5, 11.5625, -37.0625, -0.22143864631652832, 0.04254240170121193, -0.5977752804756165, 50.5625, 0.875, -0.3125, 25, 23.931725661487746, 100556.15660809573
661344747, -1.159999966621399, 1.0299999713897705, 0.18000000715255737, -14.6875, 10.25, -38.25, -0.7603090405464172, -0.008726646192371845, -0.6654067635536194, 52.0625, 0.8125, 0.875, 25, 23.931725661487746, 100556.15660809573
661360557, -1.1699999570846558, 0.2199999988079071, 0.3199999928474426, -14.6875, 10.25, -38.25, -0.822486400604248, -0.039269909262657166, -0.7101308107376099, 52.5, 0.875, 1.3125, 25, 23.931725661487746, 100556.15660809573
661397069, -0.9300000071525574, -0.47999998927116394, 0.8199999928474426, -15.0625, 9.5, -37.0625, -0.7744898200035095, -0.1647154539823532, -0.7166758179664612, 54.375, 1.1875, 3.0625, 25, 23.931725661487746, 100556.15660809573
661411950, -0.7799999713897705, -0.6499999761581421, 1.0299999713897705, -15.0625, 9.5, -37.0625, -0.7243116497993469, -0.1843504011631012, -0.6774058938026428, 54.75, 1.3125, 3.5, 25, 23.931725661487746, 100556.15660809573
661448488, -0.4399999976158142, -0.9100000262260437, -0.23000000417232513, -15.0625, 9.875, -37.875, -0.44833144545555115, -0.17562375962734222, -0.5366887450218201, 56.3125, 1.8125, 4.75, 25, 23.93587216682028, 100555.72264740778
661458711, -0.4300000071525574, -0.8399999737739563, -0.10999999940395355, -15.0625, 9.875, -37.875, -0.38069993257522583, -0.17016960680484772, -0.5301437377929688, 56.625, 1.9375, 4.9375, 25, 23.93587216682028, 100555.72264740778
661495269, -0.4399999976158142, -0.7300000190734863, 0.800000011920929, -15.1875, 11.25, -36.75, -0.21162116527557373, -0.29452431201934814, -0.593411922454834, 57.9375, 2.625, 5.5, 25, 23.93587216682028, 100555.72264740778
661511121, -0.03999999910593033, -0.75, 0.20999999344348907, -15.1875, 11.25, -36.75, -0.11126473546028137, -0.3119775950908661, -0.6054110527038574, 58.3125, 2.8125, 5.5625, 25, 23.93587216682028, 100555.72264740778
661547644, 0.7599999904632568, 0.0, 0.0, -15.875, 11.1875, -35.1875, 0.2508910894393921, -0.25961771607398987, -0.49414634704589844, 59.6875, 3.5625, 5.1875, 25, 23.93587216682028, 100555.72264740778
661562465, 0.8299999833106995, 0.1899999976158142, -0.03999999910593033, -15.875, 11.1875, -35.1875, 0.307614266872406, -0.19089537858963013, -0.4341506361961365, 59.875, 3.6875, 5.0, 25, 23.93587216682028, 100555.72264740778
661598988, 0.6100000143051147, 0.5099999904632568, -0.20000000298023224, -16.0, 11.5625, -36.0, 0.34688419103622437, 0.17780540883541107, -0.23234695196151733, 60.5625, 3.6875, 4.1875, 25, 23.939551963702115, 100555.27116345007
661609224, 0.4300000071525574, 0.49000000953674316, -0.18000000715255737, -16.0, 11.5625, -36.0, 0.3425208628177643, 0.22798363864421844, -0.22907446324825287, 60.6875, 3.5625, 4.0, 25, 23.939551963702115, 100555.27116345007
661645743, -0.05999999865889549, 0.6499999761581421, -0.07999999821186066, -16.0, 10.5, -36.375, 0.3130684196949005, 0.21925698220729828, -0.2868884801864624, 61.25, 3.0625, 3.25, 25, 23.939551963702115, 100555.27116345007
661661580, -0.12999999523162842, 0.9399999976158142, 0.05999999865889549, -16.0, 10.5, -36.375, 0.2977968156337738, 0.19634954631328583, -0.2868884801864624, 61.4375, 2.9375, 3.0625, 25, 23.939551963702115, 100555.27116345007
661698087, -0.1599999964237213, 1.0499999523162842, 0.4099999964237213, -17.0625, 8.5625, -35.875, 0.13635385036468506, 0.20071285963058472, -0.3119775950908661, 62.375, 2.5625, 2.625, 25, 23.939551963702115, 100555.27116345007
661713003, -0.20000000298023224, 1.0199999809265137, 0.27000001072883606, -17.0625, 8.5625, -35.875, 0.11999138444662094, 0.21707531809806824, -0.3327033817768097, 62.5625, 2.4375, 2.5, 25, 23.939551963702115, 100555.27116345007
661749533, -0.7400000095367432, 1.25, 0.14000000059604645, -16.25, 8.5625, -37.375, 0.11671889573335648, 0.27925267815589905, -0.3436116874217987, 63.5, 1.875, 2.25, 25, 23.943106106998712, 100555.15549127173
661759730, -0.800000011920929, 1.2599999904632568, 0.019999999552965164, -16.25, 8.5625, -37.375, 0.09926559776067734, 0.2672535479068756, -0.32506757974624634, 63.6875, 1.75, 2.1875, 25, 23.943106106998712, 100555.15549127173
661796236, -0.8100000023841858, 1.2599999904632568, -0.07000000029802322, -16.75, 6.6875, -37.0, -0.11890055239200592, 0.011999138630926609, -0.2607085406780243, 64.6875, 1.5, 2.1875, 25, 23.943106106998712, 100555.15549127173
661812080, -0.6000000238418579, 1.090000033378601, -0.07000000029802322, -16.75, 6.6875, -37.0, -0.2148936688899994, -0.06326818466186523, -0.2563452422618866, 64.8125, 1.5625, 2.25, 25, 23.943106106998712, 100555.15549127173
661848651, 0.07999999821186066, 0.10999999940395355, 0.05000000074505806, -14.25, 6.6875, -37.75, -0.3937899172306061, -0.1494438201189041, -0.2672535479068756, 65.5625, 1.875, 3.0625, 25, 23.943106106998712, 100555.15549127173
