timestamp, accelx, accely, accelz, gyrox, gryoy, gyroz, magnx, magny, magnz, roll, pitch, yaw, tempbno, tempbmp, pressure
466165680, 0.0, 0.1599999964237213, 0.05000000074505806, -12.0625, 33.5625, 2.1875, -0.0010908307740464807, 0.0010908307740464807, 0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466175745, 0.0, 0.1599999964237213, 0.05000000074505806, -12.0625, 33.5625, 2.1875, -0.0021816615480929613, 0.0, 0.0, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466185872, 0.009999999776482582, 0.1899999976158142, 0.009999999776482582, -12.0625, 33.5625, 2.1875, 0.0010908307740464807, -0.0021816615480929613, 0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466195842, 0.009999999776482582, 0.18000000715255737, 0.029999999329447746, -12.0625, 33.5625, 2.1875, 0.0010908307740464807, -0.0021816615480929613, -0.003272492438554764, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466205967, 0.0, 0.17000000178813934, 0.07999999821186066, -12.375, 34.0, 2.1875, -0.0010908307740464807, -0.006544984877109528, 0.003272492438554764, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466215883, 0.0, 0.15000000596046448, 0.05000000074505806, -12.375, 34.0, 2.1875, 0.0, -0.003272492438554764, -0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466226026, 0.0, 0.1899999976158142, 0.05999999865889549, -12.375, 34.0, 2.1875, 0.0, -0.0021816615480929613, 0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466235948, -0.019999999552965164, 0.17000000178813934, 0.03999999910593033, -12.375, 34.0, 2.1875, 0.0, 0.0, 0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466245903, 0.0, 0.1599999964237213, 0.07000000029802322, -12.375, 34.0, 2.1875, 0.003272492438554764, -0.0010908307740464807, -0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466256173, 0.0, 0.17000000178813934, 0.09000000357627869, -12.375, 33.5625, 2.1875, 0.0010908307740464807, -0.0010908307740464807, 0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466266101, 0.009999999776482582, 0.18000000715255737, 0.03999999910593033, -12.375, 33.5625, 2.1875, -0.003272492438554764, -0.004363323096185923, 0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466276604, 0.009999999776482582, 0.12999999523162842, 0.05999999865889549, -12.375, 33.5625, 2.1875, 0.0010908307740464807, 0.003272492438554764, 0.0, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466286300, 0.0, 0.17000000178813934, 0.029999999329447746, -12.375, 33.5625, 2.1875, 0.0010908307740464807, 0.004363323096185923, 0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466296218, 0.009999999776482582, 0.17000000178813934, 0.03999999910593033, -12.375, 33.5625, 2.1875, -0.0010908307740464807, 0.0, 0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466306330, 0.0, 0.18000000715255737, 0.05999999865889549, -12.75, 34.375, 1.75, 0.0021816615480929613, -0.0010908307740464807, -0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466316271, -0.029999999329447746, 0.1599999964237213, 0.05999999865889549, -12.75, 34.375, 1.75, 0.0, 0.0, 0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466326325, -0.019999999552965164, 0.1599999964237213, 0.05999999865889549, -12.75, 34.375, 1.75, -0.0010908307740464807, -0.003272492438554764, -0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466336265, 0.0, 0.17000000178813934, 0.03999999910593033, -12.75, 34.375, 1.75, 0.0, -0.0010908307740464807, -0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466346200, 0.0, 0.1899999976158142, 0.11999999731779099, -12.75, 34.375, 1.75, 0.0010908307740464807, -0.0010908307740464807, -0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466356432, 0.029999999329447746, 0.1599999964237213, 0.03999999910593033, -11.375, 33.25, 1.75, -0.003272492438554764, -0.0021816615480929613, 0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466366573, 0.029999999329447746, 0.15000000596046448, 0.05000000074505806, -11.375, 33.25, 1.75, 0.004363323096185923, -0.0021816615480929613, 0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466376565, 0.009999999776482582, 0.17000000178813934, 0.05999999865889549, -11.375, 33.25, 1.75, 0.0, -0.0021816615480929613, 0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466386520, 0.0, 0.1899999976158142, 0.009999999776482582, -11.375, 33.25, 1.75, -0.003272492438554764, -0.0010908307740464807, 0.0, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466396456, 0.0, 0.15000000596046448, 0.0, -11.375, 33.25, 1.75, 0.0, -0.0021816615480929613, 0.0, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466406520, -0.009999999776482582, 0.17000000178813934, 0.05999999865889549, -13.5625, 34.375, 2.1875, 0.007635815534740686, -0.0010908307740464807, 0.0, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466416447, -0.05000000074505806, 0.20000000298023224, 0.09000000357627869, -13.5625, 34.375, 2.1875, 0.0021816615480929613, -0.0021816615480929613, 0.003272492438554764, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466426540, -0.029999999329447746, 0.20000000298023224, 0.09000000357627869, -13.5625, 34.375, 2.1875, -0.0021816615480929613, -0.0021816615480929613, -0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466436525, -0.009999999776482582, 0.14000000059604645, 0.05000000074505806, -13.5625, 34.375, 2.1875, 0.003272492438554764, -0.0021816615480929613, 0.0, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466446593, 0.009999999776482582, 0.1599999964237213, 0.10000000149011612, -13.5625, 34.375, 2.1875, 0.0054541537538170815, -0.0010908307740464807, 0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466456845, 0.0, 0.15000000596046448, 0.07000000029802322, -12.375, 34.0, 3.0, 0.0010908307740464807, 0.0, 0.0, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466466733, 0.009999999776482582, 0.17000000178813934, 0.10999999940395355, -12.375, 34.0, 3.0, -0.003272492438554764, -0.0021816615480929613, 0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466476717, -0.009999999776482582, 0.17000000178813934, 0.07000000029802322, -12.375, 34.0, 3.0, -0.004363323096185923, -0.003272492438554764, 0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466486947, 0.009999999776482582, 0.1599999964237213, -0.05000000074505806, -12.375, 34.0, 3.0, -0.006544984877109528, -0.003272492438554764, 0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466496893, 0.0, 0.18000000715255737, -0.019999999552965164, -12.375, 34.0, 3.0, 0.0, -0.0010908307740464807, 0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466506986, 0.0, 0.1899999976158142, 0.019999999552965164, -12.75, 34.375, 3.6875, -0.004363323096185923, 0.0021816615480929613, 0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466516939, 0.019999999552965164, 0.18000000715255737, 0.0, -12.75, 34.375, 3.6875, 0.0, -0.0010908307740464807, 0.0, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466526817, 0.029999999329447746, 0.17000000178813934, 0.0, -12.75, 34.375, 3.6875, 0.0054541537538170815, 0.0021816615480929613, 0.0, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466537024, 0.03999999910593033, 0.14000000059604645, 0.009999999776482582, -12.75, 34.375, 3.6875, 0.008726646192371845, 0.0, 0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466546957, 0.029999999329447746, 0.14000000059604645, 0.05000000074505806, -12.75, 34.375, 3.6875, 0.006544984877109528, -0.0021816615480929613, 0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466557101, -0.009999999776482582, 0.15000000596046448, 0.07999999821186066, -13.1875, 33.25, 2.5625, -0.0010908307740464807, -0.0021816615480929613, 0.0, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466567024, 0.0, 0.17000000178813934, 0.07000000029802322, -13.1875, 33.25, 2.5625, -0.004363323096185923, 0.0, 0.0, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466576926, 0.0, 0.17000000178813934, 0.09000000357627869, -13.1875, 33.25, 2.5625, -0.004363323096185923, 0.0, 0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466587113, 0.0, 0.18000000715255737, 0.029999999329447746, -13.1875, 33.25, 2.5625, 0.004363323096185923, 0.0, -0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466597036, -0.009999999776482582, 0.17000000178813934, 0.07999999821186066, -13.1875, 33.25, 2.5625, 0.009817477315664291, 0.0, 0.0, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466607281, 0.0, 0.15000000596046448, 0.07000000029802322, -13.5625, 33.5625, 2.5625, 0.0, 0.0010908307740464807, -0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466617185, 0.0, 0.1899999976158142, 0.09000000357627869, -13.5625, 33.5625, 2.5625, 0.0, 0.0010908307740464807, -0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466627133, 0.009999999776482582, 0.18000000715255737, 0.05000000074505806, -13.5625, 33.5625, 2.5625, -0.004363323096185923, 0.0010908307740464807, 0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466637293, 0.0, 0.17000000178813934, 0.019999999552965164, -13.5625, 33.5625, 2.5625, 0.006544984877109528, 0.0, 0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466647201, 0.0, 0.17000000178813934, 0.03999999910593033, -13.5625, 33.5625, 2.5625, 0.006544984877109528, 0.0, 0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466657428, 0.0, 0.18000000715255737, 0.07999999821186066, -13.1875, 34.0, 2.5625, 0.0010908307740464807, 0.0, -0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466667333, 0.0, 0.17000000178813934, 0.05999999865889549, -13.1875, 34.0, 2.5625, 0.0021816615480929613, -0.0021816615480929613, 0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466677407, 0.0, 0.20000000298023224, 0.07000000029802322, -13.1875, 34.0, 2.5625, 0.0054541537538170815, -0.0021816615480929613, 0.004363323096185923, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466687371, 0.0, 0.18000000715255737, 0.09000000357627869, -13.1875, 34.0, 2.5625, 0.0010908307740464807, 0.0, 0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466697315, 0.0, 0.23000000417232513, 0.14000000059604645, -13.1875, 34.0, 2.5625, -0.006544984877109528, 0.0, 0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466707551, 0.0, 0.18000000715255737, 0.10999999940395355, -12.75, 33.5625, 3.6875, -0.018544122576713562, 0.0, 0.004363323096185923, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466717455, -0.009999999776482582, 0.019999999552965164, -0.029999999329447746, -12.75, 33.5625, 3.6875, -0.013089969754219055, 0.003272492438554764, 0.0, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466727391, 0.0, 0.07999999821186066, -0.11999999731779099, -12.75, 33.5625, 3.6875, -0.009817477315664291, 0.003272492438554764, -0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466737442, 0.03999999910593033, 0.1899999976158142, -0.10999999940395355, -12.75, 33.5625, 3.6875, -0.007635815534740686, 0.0021816615480929613, -0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466747495, 0.03999999910593033, 0.20000000298023224, -0.10000000149011612, -12.75, 33.5625, 3.6875, 0.013089969754219055, 0.0, 0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466757755, 0.029999999329447746, 0.12999999523162842, -0.03999999910593033, -13.1875, 34.0, 2.5625, 0.022907447069883347, 0.0021816615480929613, 0.003272492438554764, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466767238, 0.019999999552965164, 0.17000000178813934, 0.05999999865889549, -13.1875, 34.0, 2.5625, 0.022907447069883347, 0.0021816615480929613, 0.003272492438554764, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466776775, -0.009999999776482582, 0.2199999988079071, 0.10000000149011612, -13.1875, 34.0, 2.5625, -0.003272492438554764, 0.0021816615480929613, -0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466787522, -0.03999999910593033, 0.18000000715255737, 0.07999999821186066, -13.1875, 34.0, 2.5625, 0.003272492438554764, 0.0021816615480929613, 0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466797684, -0.03999999910593033, 0.17000000178813934, 0.15000000596046448, -13.1875, 34.0, 2.5625, 0.006544984877109528, 0.0, 0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466807826, -0.05000000074505806, 0.18000000715255737, 0.1599999964237213, -13.875, 33.5625, 2.875, 0.003272492438554764, -0.0021816615480929613, 0.003272492438554764, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466817790, -0.05000000074505806, 0.1599999964237213, 0.20000000298023224, -13.875, 33.5625, 2.875, -0.018544122576713562, 0.004363323096185923, 0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466827719, -0.009999999776482582, 0.1899999976158142, 0.05999999865889549, -13.875, 33.5625, 2.875, -0.027270769700407982, 0.0021816615480929613, 0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466837784, 0.0, 0.18000000715255737, 0.0, -13.875, 33.5625, 2.875, -0.008726646192371845, 0.0021816615480929613, 0.004363323096185923, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466847829, -0.009999999776482582, 0.10999999940395355, -0.05000000074505806, -13.875, 33.5625, 2.875, 0.013089969754219055, 0.0010908307740464807, 0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466858083, 0.03999999910593033, 0.18000000715255737, 0.029999999329447746, -13.1875, 34.375, 1.6875, 0.0010908307740464807, -0.003272492438554764, 0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466868007, 0.05000000074505806, 0.20000000298023224, 0.03999999910593033, -13.1875, 34.375, 1.6875, -0.007635815534740686, 0.0, 0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466877960, 0.05999999865889549, 0.1899999976158142, 0.05000000074505806, -13.1875, 34.375, 1.6875, 0.0021816615480929613, 0.0010908307740464807, 0.003272492438554764, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466887926, 0.0, 0.14000000059604645, 0.03999999910593033, -13.1875, 34.375, 1.6875, 0.011999138630926609, 0.0010908307740464807, 0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466898337, 0.0, 0.14000000059604645, 0.09000000357627869, -13.1875, 34.375, 1.6875, 0.009817477315664291, -0.004363323096185923, 0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466908479, -0.019999999552965164, 0.17000000178813934, 0.14000000059604645, -12.75, 34.375, 1.6875, -0.003272492438554764, -0.003272492438554764, 0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466918344, -0.05000000074505806, 0.1599999964237213, 0.14000000059604645, -12.75, 34.375, 1.6875, -0.0054541537538170815, 0.0, 0.0, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466928226, -0.009999999776482582, 0.15000000596046448, 0.10000000149011612, -12.75, 34.375, 1.6875, 0.0, -0.0021816615480929613, 0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466938166, 0.009999999776482582, 0.1599999964237213, 0.12999999523162842, -12.75, 34.375, 1.6875, -0.004363323096185923, 0.0, 0.0, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466948137, 0.009999999776482582, 0.1899999976158142, 0.11999999731779099, -12.75, 34.375, 1.6875, -0.014180799946188927, 0.0021816615480929613, 0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466958383, 0.03999999910593033, 0.18000000715255737, 0.029999999329447746, -12.0625, 33.25, 2.5, -0.010908307507634163, -0.0010908307740464807, 0.0, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466968308, 0.05000000074505806, 0.15000000596046448, 0.0, -12.0625, 33.25, 2.5, 0.0054541537538170815, 0.0, 0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466978207, 0.029999999329447746, 0.15000000596046448, 0.0, -12.0625, 33.25, 2.5, 0.0010908307740464807, 0.0, 0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
466988259, 0.029999999329447746, 0.18000000715255737, -0.029999999329447746, -12.0625, 33.25, 2.5, -0.014180799946188927, 0.003272492438554764, 0.0010908307740464807, 359.875, -1.125, 93.4375, 28, 0.0, 0.0
466998320, 0.009999999776482582, 0.15000000596046448, -0.05999999865889549, -12.0625, 33.25, 2.5, -0.003272492438554764, 0.003272492438554764, 0.0010908307740464807, 359.875, -1.125, 93.4375, 28, 0.0, 0.0
467008895, -0.009999999776482582, 0.14000000059604645, -0.07000000029802322, -13.1875, 32.875, 1.6875, 0.014180799946188927, 0.0, 0.003272492438554764, 359.875, -1.125, 93.375, 28, 0.0, 0.0
467018647, -0.019999999552965164, 0.15000000596046448, -0.029999999329447746, -13.1875, 32.875, 1.6875, 0.011999138630926609, 0.0010908307740464807, 0.0, 359.875, -1.125, 93.375, 28, 0.0, 0.0
467028533, -0.019999999552965164, 0.17000000178813934, 0.07000000029802322, -13.1875, 32.875, 1.6875, 0.0010908307740464807, -0.0021816615480929613, -0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
467038469, 0.0, 0.17000000178813934, 0.05000000074505806, -13.1875, 32.875, 1.6875, 0.004363323096185923, 0.003272492438554764, 0.0, 359.875, -1.125, 93.375, 28, 0.0, 0.0
467048387, 0.0, 0.17000000178813934, 0.09000000357627869, -13.1875, 32.875, 1.6875, 0.0054541537538170815, 0.0010908307740464807, 0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
467058817, 0.0, 0.1899999976158142, 0.11999999731779099, -13.5625, 33.5625, 2.0625, 0.0010908307740464807, -0.0021816615480929613, 0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
467068744, 0.0, 0.17000000178813934, 0.14000000059604645, -13.5625, 33.5625, 2.0625, -0.003272492438554764, -0.0010908307740464807, 0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
467078660, 0.0, 0.18000000715255737, 0.11999999731779099, -13.5625, 33.5625, 2.0625, -0.006544984877109528, 0.0, 0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
467088562, 0.0, 0.12999999523162842, 0.03999999910593033, -13.5625, 33.5625, 2.0625, -0.0010908307740464807, 0.0010908307740464807, 0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
467098596, -0.009999999776482582, 0.15000000596046448, 0.05000000074505806, -13.5625, 33.5625, 2.0625, -0.0021816615480929613, 0.0010908307740464807, 0.0, 359.875, -1.125, 93.375, 28, 0.0, 0.0
467108990, 0.0, 0.18000000715255737, 0.03999999910593033, -12.375, 32.875, 2.5, -0.007635815534740686, 0.0010908307740464807, -0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
467118894, 0.0, 0.15000000596046448, 0.009999999776482582, -12.375, 32.875, 2.5, -0.003272492438554764, 0.0021816615480929613, -0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
467128805, 0.0, 0.15000000596046448, 0.0, -12.375, 32.875, 2.5, 0.003272492438554764, 0.0010908307740464807, 0.0, 359.875, -1.125, 93.375, 28, 0.0, 0.0
467138692, 0.009999999776482582, 0.18000000715255737, 0.009999999776482582, -12.375, 32.875, 2.5, 0.0054541537538170815, -0.0010908307740464807, 0.003272492438554764, 359.875, -1.125, 93.375, 28, 0.0, 0.0
467148812, 0.0, 0.1599999964237213, 0.03999999910593033, -12.375, 32.875, 2.5, -0.0021816615480929613, -0.0010908307740464807, 0.0, 359.875, -1.125, 93.375, 28, 0.0, 0.0
467159171, 0.0, 0.17000000178813934, 0.05999999865889549, -12.375, 34.0, 2.0625, 0.0, -0.0010908307740464807, -0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
467169327, -0.009999999776482582, 0.17000000178813934, 0.03999999910593033, -12.375, 34.0, 2.0625, 0.0021816615480929613, -0.0010908307740464807, 0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
467179150, 0.009999999776482582, 0.1599999964237213, 0.07000000029802322, -12.375, 34.0, 2.0625, 0.004363323096185923, 0.003272492438554764, 0.0, 359.875, -1.125, 93.375, 28, 0.0, 0.0
467189135, -0.009999999776482582, 0.1599999964237213, 0.05999999865889549, -12.375, 34.0, 2.0625, -0.004363323096185923, 0.0021816615480929613, 0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
467199433, 0.0, 0.1599999964237213, 0.05999999865889549, -12.375, 34.0, 2.0625, -0.0054541537538170815, 0.0010908307740464807, -0.0010908307740464807, 359.875, -1.125, 93.375, 28, 0.0, 0.0
467209424, 0.0, 0.15000000596046448, 0.03999999910593033, -12.0625, 34.0, 2.0625, 0.0010908307740464807, -0.0010908307740464807, 0.0, 359.875, -1.125, 93.375, 28, 0.0, 0.0
467219398, 0.0, 0.17000000178813934, 0.05999999865889549, -12.0625, 34.0, 2.0625, 0.0010908307740464807, 0.004363323096185923, 0.0021816615480929613, 359.875, -1.125, 93.375, 28, 0.0, 0.0
